"옥수수 과자, 팝콘, 카라멜맛",459,2.4,4.77,14.36,77.74,34.78,8.6,49,0.44,3995,22.12,0.32
옥수수 묵,55,86,1.1,0,12.6,-,-,28,0,-,-,-
"옥수수 샐러드, 콘샐러드",104,73,3.2,0.2,22.4,-,-,330,-,-,-,-
"율무, 도정, 생것",377,9.4,15.4,3.2,70.5,-,-,4,0,-,-,-
"율무 국수, 말린것",368,9.3,13.2,1.2,74.6,-,-,2323,0,-,-,-
율무죽,44,89.5,0.5,0.4,9.5,-,-,-,0,-,-,-
"잡곡, 현미, 찹쌀, 현미찹쌀, 보리 등 생것",358,13.5,9.79,2.09,73.4,0.93,6.2,4,0,5877,0,0
"조, 메조, 도정, 생것",372,11.4,10.7,3.7,72.81,0.46,5.9,1,0,10359,0,0
"조, 메조, 도정, 찐것",115,72.7,3.14,1.13,22.71,0,2.7,1,0.14,3004,0,0
"조, 차조, 도정, 생것",360,14.2,9.58,3.59,71.14,0.84,5.1,1,0,7483,0,0.01
"찹쌀, 가루",375,10.7,6.44,0.57,82.08,0.08,0.8,3,0,5353,0,0
"찹쌀, 백미, 생것",377,9.6,7.4,0.4,81.9,-,-,3,0,-,-,-
"찹쌀, 현미, 생것",361,12.9,7.3,2.8,75.7,-,-,5,0,-,-,-
"찹쌀, 찹쌀미숫가루 ",386,5.1,9,1.7,83.6,-,-,3,0,-,-,-
"찹쌀, 화선찰벼, 백미, 생것",375,11.1,9.5,2.6,75.2,-,-,26,0,-,-,-
"찹쌀, 동진찰벼, 백미, 생것",363,13.6,6.64,1.04,78.16,0.07,1.9,1,0,2275,0,0
"찹쌀, 동진찰벼, 현미, 생것",357,13.2,7.14,2.18,76.22,0.39,6.2,1,0,2679,0,0
"찹쌀 과자, 검정깨 다식",475,9.8,13.8,25.2,48.3,-,-,17,0,-,-,-
"찹쌀 과자, 송화 다식",343,16.3,4.4,2.3,76.1,-,-,29,0,-,-,-
"찹쌀 과자, 산자",417,10.4,2,11.8,75.6,-,-,28,0,-,-,-
"찹쌀 과자, 유과",411,9.9,1.96,10.37,77.49,14.72,0.8,18,0.02,1897,0,0.14
"찹쌀 과자, 전병",446,1.2,7.8,10.7,79.6,-,-,144,0,-,-,-
"찹쌀 국수, 흑미찰국수",334,11.8,8.1,0.3,74.6,-,-,1975,0,-,-,-
찹쌀떡,246,39.9,4.81,1.75,52.65,6.47,2.5,262,0,4288,0,0.01
"찹쌀떡, 경단 카스텔라",237,42.3,4.1,1.8,51.1,-,-,185,0,-,-,-
"찹쌀떡, 모듬찰떡",223,44.7,5.7,1.2,47.4,-,3.1,237,0,-,-,-
"찹쌀떡, 약식",244,40.8,3.7,2.2,52.3,-,1.7,289,0,-,-,-
"찹쌀떡, 인절미, 팥고물",204,49.1,4.2,0.9,44.8,-,-,269,0,-,-,-
"찹쌀떡, 인절미, 콩고물",231,42.4,5.52,1.15,49.69,2.81,2.1,337,0,4925,0,0.01
"찹쌀떡, 찰시루떡",181,54.2,6.63,0.41,37.63,1.22,1.4,182,0,6201,0,0
"찹쌀빵, 찹쌀도우넛",296,31.5,5,5.3,57.1,-,2.9,347,0,-,-,-
"퀴노아, 쪄서 말린것",364,12.5,9.56,3.26,72.66,1.47,7.7,0,1.23,9044,0,0.03
"피, IEC525(NO.5), 도정, 생것",376,9.4,8.5,4.6,73.9,-,-,10,0,-,-,-
"호밀, 가루 ",351,13.5,8.5,1.6,75.8,0.9,12.9,1,0,8850,0,-
"호밀, 통호밀, 생것",334,10.1,15.9,1.5,70.7,-,-,2,0,-,-,-
호밀빵,264,35,8.4,2.2,52.7,-,5.6,470,0,7652,0,-
"감자, 대지, 생것",67,81.9,2.01,0.04,15.08,0,2.7,1,10.51,1682,0,0
"감자, 대지, 삶은것",77,79.5,2.07,0.08,17.39,0,1.6,1,9.92,1790,0,0
"감자, 대지, 찐것",80,78.6,2.11,0.09,18.17,0,1.6,2,11.96,1891,0,0
"감자, 대지, 구운것",90,75.8,2.43,0.09,20.5,0,2,1,9.8,2152,0,0
"감자, 부침가루 ",355,11.9,12.1,1.4,73.6,-,-,18,0,-,-,-
"감자, 수미, 생것",70,81.1,1.93,0.03,16.07,0,1.7,1,4.47,1610,0,0
"감자, 수미, 삶은것",76,79.8,1.99,0.04,17.43,0,1.5,1,13.1,1689,0,0
"감자, 수미, 찐것",75,79.8,1.94,0.05,17.28,0,1.4,0,5.8,1634,0,0
"감자, 수미, 구운것",85,77.1,2.3,0.08,19.38,0,1.8,0,12.38,2006,0,0
"감자, 자색, 생것",82,77.8,2.8,-,18.5,-,-,18,31,-,-,-
"감자, 자색, 찐것",85,77.1,2.3,-,19.5,-,-,18,-,-,-,-
"감자, 자심, 생것",64,82.3,1.8,0,14.7,-,-,4,19,-,-,-
"감자, 보라밸리, 생것",60,83.7,1.45,0.02,13.79,0,2.1,2,5.64,1158,0,0
"감자, 보라밸리, 삶은것",69,81.6,1.39,0.05,15.97,0,1.6,2,5.64,1218,0,0
"감자, 로즈밸리, 생것",68,81.6,2.25,0.03,15.18,0,1.7,0,0,2006,0,0
"감자, 로즈밸리, 삶은것",79,78.8,2.34,0.09,17.87,0,1.9,1,0,1943,0,0
"감자 과자, 감자칩, 구운것",469,1.4,5,18.2,71.4,5.01,4.8,554,0,6972,0,-
"감자 과자, 감자칩, 튀긴것",536,1.3,4.95,30.33,60.92,0,4,342,15.34,4733,0,0.21
"감자 튀김, 튀긴것",293,39.3,3.54,11.3,44.16,0.19,3,258,7.04,3423,0,0.15
"감자 튀김, 해쉬브라운, 튀긴것",219,55.95,2.65,11.59,28.51,0.27,3.2,15,6.7,2696,0,0.036
감자 샐러드,143,76,2.68,8.2,11.17,-,1.3,529,10,2702,68,-
으깬감자,83,78.48,1.91,0.57,17.57,1.48,1.5,302,6.2,1949,2,-
"고구마, 말린것",312,19.6,2.3,0.1,75.7,-,-,-,18,-,-,-
"고구마, 찐것",130,66,1.5,-,31.3,-,-,2,19,-,-,-
"고구마, 베니하루까, 생것",147,62.7,1.03,0.45,34.91,7.08,2.8,13,44.82,1500,0,0
"고구마, 분질(밤) 고구마, 생것",154,60.6,1.01,0.11,37.19,9.83,2.7,7,7.12,932,0,0
"고구마, 분질(밤) 고구마, 찐것",169,56.8,1.07,0.15,40.92,13.01,4.2,7,15.36,956,0,0
"고구마, 분질(밤) 고구마, 구운것",189,51.7,1.01,0.16,45.96,14.95,4.7,10,6.44,941,0,0
"고구마, 신율미, 생것",164,58.9,1,0.61,38.84,4.64,2.2,47,36.63,1221,0,0
"고구마, 신자미, 생것",107,72.2,1.3,0.1,25.5,-,-,10,0,-,-,-
"고구마, 연황미, 생것",127,67.2,1.1,0,30.7,-,-,14,0,-,-,-
"고구마, 점질(호박) 고구마, 생것",141,63.9,1.17,0.2,33.77,9.83,2,8,14.49,1097,0,0
"고구마, 점질(호박) 고구마, 찐것",157,59.9,1.1,0.15,37.91,14.48,3.4,5,30.62,1025,0,0
"고구마, 점질(호박) 고구마, 구운것",186,52.5,1.25,0.16,44.98,23.21,3.7,9,14.49,1106,0,0
"고구마, 주황미, 생것",105,72.9,1,0.1,25.1,-,-,14,0,-,-,-
"고구마, 진홍미, 생것",140,64,1.2,-,33.8,-,-,9,1,-,-,-
"당면, 고구마, 말린것",358,10.7,0.08,0.07,88.75,0,1.7,8,0.06,74,0,0
"당면, 고구마, 삶은것",123,69.4,0.03,0.04,30.38,0,1.4,3,0.06,33,0,0.01
"당면, 고구마, 감자, 말린것",350,12.9,0,0.2,86.6,0,1.2,7,0,-,0,-
"곤약(구약나물), 가루 ",177,6,3,0.1,85.3,-,79.9,18,0,-,0,-
"곤약(구약나물), 국수형, 생것",6,96.5,0.2,Tr,3,-,2.9,10,0,-,0,-
"곤약(구약나물), 판형, 생것",6,96.7,0.12,0.01,3.06,0,2.4,2,0.1,24,0,0
"돼지감자, 생것",35,81.4,2.18,0.09,14.92,6.37,1.8,2,1.34,1469,0,0
"돼지감자, 말린것",172,9.2,10.43,0.46,74.35,11.64,9.9,10,7.11,6729,0,0.01
"돼지감자, 삶은것",39,79.3,2.23,0.11,17.16,0,2,2,2.77,1641,0,0
"마, 단마, 생것",63,83.1,1.84,0.12,14.05,1,2.4,4,3.84,1653,0,0
"마, 장마, 생것",45,87.8,1.56,0.28,9.55,2.22,1.8,3,1.42,1169,0,0
"마, 장마, 삶은것",49,87.1,1.47,0.25,10.51,2.47,2.7,1,2.34,1082,0,0
"마, 둥근마, 생것",152,61.1,3.56,0.98,33.24,0.15,-,3,8.76,3032,0,0
"아피오스감자, 생것",175,53.5,6.1,0.5,38.2,-,-,31,21,-,-,-
"야콘, 뿌리, 생것",62,83.8,0.7,0.1,14.7,-,-,7,5,-,-,-
"전분, 감자, 가루",334,17,0.07,0.02,82.7,0.05,0,22,0,29,0,0
"전분, 고구마, 가루 ",346,13.9,0,0.05,85.85,0.01,0,8,0,12,0,0
"전분, 밀, 가루",351,13.1,0.2,0.5,86,0,0,3,0,-,0,-
"전분, 쌀, 가루",366,9.7,0.2,0.7,89.3,0,0,11,0,-,0,-
"전분, 옥수수, 가루",366,9.6,0.19,0.56,89.6,0.05,0.4,6,0,44,0,0
"전분, 옥수수, 밀, 가루 ",379,5.8,0.3,0,93.8,-,0.4,16,-,-,-,-
"전분, 칡뿌리, 가루",347,13.9,0.2,0.2,85.6,0,0,2,0,-,0,-
"천마, 생것",77,79.9,0.9,0,18.5,-,-,8,92,-,-,-
"천마, 찐것",81,78.7,1.1,0,19.3,-,-,7,96,-,-,-
"칡뿌리, 생것",137,63.7,2.48,0.1,32.05,4.13,4.4,0,4.66,1112,0,0
칡즙,21,94.4,0.44,0,4.91,1.61,0.4,3,0,101,0,0
"토란, 생것",71,80.8,2.08,0.14,15.77,0,2.8,2,1.21,1840,0,0
"토란, 삶은것",73,80.3,2.17,0.18,16.28,0.46,3,2,4.72,1988,0,0
"토란, 찐것",76,79.5,2.4,0.17,16.75,0,2.9,2,6.44,2285,0,0
"히카마(얌빈), 생것",44,88.5,0.68,0.06,10.36,4.59,0.7,1,3.37,456,0,0
"히카마(얌빈), 삶은것",45,88.5,0.39,0.06,10.66,2.93,1.4,0,19.44,356,0,0
과당,368,0.1,0,0,99.9,-99.9,0,Tr,0,-,0,-
"껌, 츄잉껌",388,3.1,0,0,96.9,-,0,3,0,-,0,-
"껌, 풍선껌",387,3.3,0,0,96.7,-,0,3,0,-,0,-
"껌, 무설탕",268,3.5,0,0.4,94.8,0,2.4,7,0,-,0,-
꿀,294,20,0.2,0,79.7,72.6,0,6,0,-141,0,-
"꿀, 들깨",292,20.6,0.4,0,79,-,-,9,-,-,-,-
"꿀, 밤",314,14.2,0.45,0.02,84.91,67.36,0.8,1,0.08,220,0,0
"꿀, 싸리",315,14.3,0.3,0,85.4,-,-,-,-,-,-,-
"꿀, 아카시아",319,13.3,0.12,0,86.49,74.68,0,0,0,79,0,0
"꿀, 잡화",318,13.3,0.26,0.02,86.05,75.96,0,1,0,176,0,0
"꿀, 토종",313,14.4,0.38,0.02,84.73,67.18,0,1,0,212,0,0
"당밀, 가공당",265,31.5,0.2,0,68.2,-,0,10,0,-,0,-
로얄제리,104,70.3,14.29,1.4,12.82,12.04,1.8,12,0,11142,0,0.02
"엿, 고구마",263,28.1,1.6,-,69.7,-,-,6,0,-,-,-
물엿,321,16.9,0.02,0,83.03,22.06,0,0,0,14,0,0
"사탕, 드롭스",379,1.2,0.31,0.55,97.57,42.77,0,44,0,208,0,0
"사탕, 마쉬멜로",326,18.5,2.2,0,79.3,-61.2,0,7,0,-2235.4,0,-
"사탕, 박하사탕",382,1.3,0.02,0.02,98.59,41.67,0,0,0,12,0,0
"사탕, 버터",352,0.6,0.22,8.22,90.62,34.27,1.2,125,0,146,0,0.14
"사탕, 땅콩",354,0.6,0.23,7.14,91.2,37.08,2.6,271,0,2618,0,0.06
"설탕, 가루 ",389,0.23,0,0,99.77,97.81,0,2,0,-,0,-
"설탕, 각설탕",387,Tr,0,0,100,-100,0,Tr,0,-,0,-
"설탕, 백설탕",387,0,0,0.01,99.96,99.7,0,1,0,2,0,0
"설탕, 빙설탕",387,Tr,0.1,0,99.9,100.1,0,2,0,-,0,-
"설탕, 황설탕",386,0.1,0,0.01,99.81,97,0,1,0,9,0,0
"설탕, 흑설탕",379,1.7,0.12,0.01,97.88,90,0,4,0,30,0,0
"시럽, 단풍나무",260,32.39,0.04,0.06,67.04,60.46,0,12,0,-,0,-
"시럽, 초코",268,30,2.1,0.1,67.1,-,-,88,0,-,-,-
"양갱, 팥",298,22.9,3.37,0.14,73.44,41.94,4,2,0,3217,0,0
"젤라틴, 디저트용, 가루 ",381,1,7.8,0,90.5,86.04,0,466,0,7820,0,-
"젤리, 구미",344,14.5,7.5,0.42,77.53,50,0,5,0.16,5546,0,0
"조청, 감 ",201,48,3,0.1,47,-,-,12,44,-,-,-
"조청, 고구마",289,20.6,1.38,0.35,77,46.86,1,3,1.01,965,0,0
"조청, 도라지",323,11.8,1.7,0.1,86,-,-,19,0,-,-,-
"조청, 배",238,34.2,2.1,0,62.3,-,-,7,27,-,-,-
"조청, 산수유",299,18.1,0.3,-,80.9,-,-,7,33,-,-,-
"조청, 쌀",326,10.9,0.53,0.24,87.9,49.91,0,21,0,231,0,0
"조청, 오가피",286,21.8,0.4,0.1,77.3,-,-,6,12,-,-,-
"초코바, 땅콩 카라멜",479,5.8,9.36,21.51,61.98,48.03,-,138,0.13,7382,5.24,0.08
"초코바, 쿠키 카라멜",489,4.8,4.33,22.33,67.6,43.07,1.1,151,0.14,3181,4.63,0.09
"초콜릿, 다크 초콜릿",598,1.37,7.79,42.63,45.9,23.99,10.9,20,-,-,3,0.03
"초콜릿, 땅콩 초콜릿",519,1.9,13.1,33.5,49.7,37.59,4.7,41,0,-,9,-
"초콜릿, 크런치 초콜릿",520,1.9,7.25,26.81,62.49,44.12,1.9,101,0.91,5323,10.72,0.24
"초콜릿, 밀크 아몬드 초콜릿",526,1.5,9,34.4,53.4,43.9,6.2,74,0.2,-,19,-
"초콜릿, 밀크 초콜릿",549,1.7,7.8,32.54,56.17,46.18,3.9,59,0.18,6205,12.5,0.3
"초콜릿, 스위트 초콜릿",507,0.5,3.9,34.2,60.4,51.48,-,16,0,3401,0,-
"초콜릿, 화이트 초콜릿",539,1.3,5.87,32.09,59.24,59,0.2,90,0.5,-,21,0
"카라멜, 밀크(우유)",423,6.8,1.8,10.7,79.9,-,-,98,0,-,-,-
포도당,335,9,0,0,91,-88.3,0,Tr,0,-,0,-
"푸딩, 바닐라 가루, 우유에 섞은것",114,73.5,2.7,2.9,19.7,18.03,0,286,0.8,2734,11,-
"푸딩, 커스터드",126,74.1,5.5,5,14.7,-13.6,-,67,0,-5498,140,-
"강낭콩, 생것",172,56.1,8.8,0.86,32.38,0,14.1,0,2.12,8364,0,0
"강낭콩, 말린것",350,10.4,21.2,1.1,63.9,-,-,2,0,-,-,-
"강낭콩, 삶은것",170,57,8.46,0.9,31.9,0,15.2,3,2.12,8183,0,0
"녹두, 말린것",352,9.4,24.51,1.52,60.15,0,22.4,1,5.29,21913,0,0
"녹두, 삶은것",158,60,11.29,0.67,26.66,0,9.8,2,0,10228,0,0
"녹두 빈대떡, 가루 ",347,9.9,20.7,1.2,63.4,-,-,723,0,-,-,-
"녹두 빈대떡가루, 반죽",98,75.6,6.2,0.6,17,-,-,15,6,-,-,-
"녹두 국수, 말린것",356,11.8,0.2,0.4,87.5,0,4.1,14,0,-,0,-
녹두묵,40,89.8,0.12,0.03,9.81,0.02,-,92,0.03,10,0,0
"동부, 생것",166,58.5,9.51,1.02,29.37,0.22,10.2,2,0.27,7931,0,0
"동부, 말린것",343,14.4,19.61,2.1,60.56,0.44,21,4,0.56,16352,0,0
"동부, 삶은것",138,65.9,8.11,0.77,24.46,0.14,10.4,2,0,7378,0,0
"동부, 미얀마산, 말린것",345,13.5,22.08,2.07,59.43,0,20.6,6,0,19907,0,0
"동부, 미얀마산, 삶은것",155,61.8,10.02,1.12,26.28,0,11.3,2,0,9021,0,0
"리마콩, 말린것",351,11.7,21.9,1.8,60.8,1.2,19.6,Tr,0,-21680,0,-
"리마콩, 삶은것",152,62.3,9.6,0.9,26,-0.5,10.9,0,0,-9600,0,-
"렌즈콩(렌틸콩), 인도산, 빨간색, 말린것",359,10.1,22.22,1.68,63.63,2.01,10.5,0,0,21676,0,0.01
"렌즈콩(렌틸콩), 인도산, 갈색, 말린것",359,9.6,21.01,1.43,65.42,2.23,10.2,0,0,19392,0,0.01
"병아리콩, 인도산, 말린것",373,10.8,17.27,5.66,63.14,-,7.9,5,0,17165,0,0.01
"완두, 생것",114,71,7.92,0.44,19.51,0,8.5,0,11.9,6836,0,0
"완두, 말린것",363,8.1,20.7,1.3,67.1,-,-,5,0,-,-,-
"완두, 삶은것",122,69.7,7.27,1.1,20.78,0,9.1,2,11.9,7064,0,0
"작두(도두), 생것",125,68,9,0.3,21.5,-,11.2,3,16,-,-,-
"작두(도두), 말린것",344,12,26.3,1,57.4,-,-,5,0,-,-,-
"잠두, 생것",341,10.98,26.12,1.53,58.29,5.7,25,13,1.4,24388,0,-
"잠두, 삶은것",110,71.54,7.6,0.4,19.65,1.82,5.4,5,0.3,7098,0,-
"쥐눈이콩(검정소립콩), 말린것",403,12.6,37.32,14.61,30.59,6.03,22.2,2,2.29,33872,0,0.01
"쥐눈이콩(검정소립콩), 삶은것",184,60.6,17.99,6.79,12.71,1.77,10.5,3,0,15970,0,0.01
"쥐눈이콩(검정소립콩), 볶은것",447,3.8,42.31,16.71,31.73,6.12,23,3,0.37,37805,0,0.02
"콩(대두), 갈색콩(밤콩), 말린것",410,11.2,35,17.2,30.6,-,-,4,0,-,-,-
"콩(대두), 노란콩, 말린것",409,11.2,36.21,14.71,32.99,6.84,25.6,2,3.27,32644,0,0.02
"콩(대두), 노란콩 가루, 볶은것",427,4.6,37,20.9,32.3,-,-,4,0,-,-,-
"콩(대두), 노란콩, 삶은것",201,58.6,17.82,9.5,12.02,2.57,10.2,4,1.13,15850,0,0
"콩(대두), 노란콩, 볶은것",444,3.5,40.47,17.21,33.57,7.21,20.3,3,0,38949,0,0.01
"콩(대두), 대풍, 말린것",405,10,34.36,13.83,36.94,5.99,11.1,0,1.1,33666,0,0.03
"콩(대두), 대풍, 볶은것",460,2.2,35.8,19.5,37.3,-,-,5,13,-,-,-
"콩(대두), 미국산, 말린것",432,9.5,33.9,16,39.6,-,-,3,0,-,-,-
"콩(대두), 서리태, 말린것",413,10.3,38.68,15.86,30.45,7.02,20.8,1,6.72,35041,0,0.01
"콩(대두), 서리태, 삶은것",196,58.9,19.02,8.75,11.39,7.18,9.4,3,1.73,17058,0,0
"콩(대두), 서리태, 볶은것",436,5.2,41.72,16.72,31.27,7.76,19.5,4,4.9,37639,0,0.02
"콩(대두), 중국산, 말린것",433,10.3,32.7,16.9,39.2,-,-,3,0,-,-,-
"콩(대두), 청자3호, 말린것",399,10.1,34.6,12.6,37.84,10.23,11,0,0,34132,0,0.02
"콩(대두), 청자3호, 볶은것",452,2.6,37.4,18.1,36.7,-,-,4,17,-,-,-
"콩(대두), 흑태, 말린것",407,11.6,36.1,15.37,32.45,6.96,20.8,3,4.57,32170,0,0.01
"콩(대두), 흑태, 삶은것",199,58.8,17.87,9.05,12.4,2.58,10.8,4,0.77,16021,0,0.01
"콩(대두), 흑태, 볶은것",446,3.3,40.99,17.31,33.31,6.41,20.5,6,2.35,36818,0,0.02
콩조림(콩자반),271,32.8,19.3,4.2,39.1,-,16.8,1067,0,-,-,-
두부,97,81.2,9.62,4.63,3.75,0,2.9,1,0,8513,0,0.01
"두부, 동두부, 동결건조",536,7.2,50.5,34.1,4.2,0,2.5,440,0,56770,0,-
"두부, 순두부",42,90.6,6.85,1.35,0.69,0.6,0.3,4,0,4288,0,0
"두부, 연두부",50,90.4,4.66,2.51,1.93,0.74,0.3,55,0.03,3886,0,0
"두부, 유부",450,29.3,26.11,34.23,7.93,0.42,1.5,7,0.16,22897,0,0.34
비지,74,82.8,3.5,1.5,11.7,-,-,5,0,-,-,-
"두유, 대두",62,89,3.01,3.92,3.42,3.02,0.7,72,9.79,2805,0,0.02
"두유, 검은콩",86,82.6,3.21,3.77,9.87,4.71,0.9,77,0.15,3418,0,0.02
"두유, 검은콩, 검은참깨",77,83.9,3.4,3.15,8.76,4.77,1.4,65,0.34,3311,0,0.01
"두유, 콩국물, 소금 0.3%",57,87.8,4.84,2.57,3.74,0.99,1.1,155,0.02,4214,0,0.01
"팥, 검정팥, 말린것",323,17.7,20.7,0.88,57.18,0.46,13.7,4,7.56,15079,0,0
"팥, 검정팥, 삶은것",156,61.2,9.49,0.86,27.15,0.28,13,1,0.91,7881,0,0
"팥, 붉은팥, 말린것",335,15.2,21.82,1.07,58.56,0.45,15.6,2,4.29,15931,0,0.01
"팥, 붉은팥, 삶은것",113,71.2,7.91,0.32,19.4,0.16,14.9,1,0.27,6274,0,0
"팥, 팥빙수용 단팥",206,49.2,4.51,0.22,45.63,36.53,5.4,26,0.61,4142,0,0
"팥, 회색팥, 말린것",350,10.6,21.9,1,63.3,-,-,1,0,-,-,-
팥 페이스트,155,62,9.8,0.6,27.1,0,6.8,3,Tr,9619,0,-
"개암, 헤이즐넛, 말린것",659,4.7,19.8,58.5,13.4,-,-,-,0,-,-,-
"개암, 헤이즐넛, 볶은것",684,1,13.6,69.3,13.9,-3.7,7.4,35,0,-12690,0,-
"도토리, 생것",230,44.9,4.4,3,46.7,-,-,-,9,-,-,-
"도토리, 가루 ",354,13.8,1.1,1.1,83.7,-,-,2,0,-,-,-
"도토리 국수, 말린것",343,10.9,12.4,0.7,72.2,-,-,517,0,-,-,-
도토리묵,47,88.1,0.33,0.11,11.23,0,-,76,0,259,0,0
"도토리묵, 가루",366,9.7,1.7,1.23,87.09,0.01,-,5,0,1179,0,0
"들깨, 말린것",530,4.6,22.68,39.74,29.26,1.46,22,1,0,21503,0,0.15
"들깨, 볶은것",532,0.9,23.59,36.23,35.53,1.48,22,5,0,22442,0,0.25
"땅콩, 말린것",520,10.8,25.74,42.57,18.36,4.4,13.4,5,0,21958,0,0.05
"땅콩, 가루",560,1.2,28.43,43.11,24.62,6.26,12.1,4,0,24094,0,0.05
"땅콩, 삶은것, 소금첨가",318,41.78,13.5,22.01,21.26,2.47,8.8,751,0,13619,0,0
"땅콩, 볶은것",567,2.7,28.5,46.24,19.91,5.18,10.5,4,0,23910,0,0.06
"땅콩, 조미, 볶은것",558,2.2,26.54,43.59,24.92,5.31,8.5,261,0,23126,0,0.13
"땅콩, 검정땅콩, 말린것",574,4,19.3,47.7,26.5,-,-,6,1,-,-,-
"땅콩, 대립종, 말린것",571,4.9,26.1,49.1,17.1,-,-,16,0,-,-,-
"땅콩, 소립종, 말린것",564,5.1,22.4,46.3,24.2,-,-,3,0,-,-,-
"땅콩, 중립종, 말린것",549,5.3,20.3,43,29.1,-,-,2,0,-,-,-
"때죽, 말린것",551,7.6,13.6,44.7,31.8,-,-,-,0,-,-,-
"마가목 열매, 생것",115,70.1,1.3,0.8,25.5,-,-,-,2,-,-,-
"마름, 생것",190,51.8,5.8,0.5,40.6,1.6,2.9,5,12,-,0,-
"마카다미아넛, 조미, 볶은것(기름)",720,1.3,8.3,76.7,12.2,-3.8,6.2,190,0,8806,0,-
"머루씨, 생것",282,33.6,6.3,4.8,54,-,-,3,8,-,-,-
"목화씨, 구운것",506,4.65,32.59,36.29,21.9,-,5.5,25,9,36254,0,-
"밤, 생것",151,61.5,3.28,0.5,33.39,4.95,5.4,1,15.98,2543,0,0
"밤, 말린것",377,8.4,6.7,4.1,78.6,-,-,7,-,-,-,-
"밤, 삶은것",154,60.9,3.45,0.51,33.95,6.06,5.6,0,15.98,2864,0,0
"밤, 구운것, 레토르트",199,50.4,4.48,1.1,42.81,7.63,3.8,3,11.96,3529,0,0.01
"밤, 통조림",225,43.4,1.1,0,55.2,-,-,27,1,-,-,-
"밤, 단택, 생것",150,61.9,2.7,0.1,34.3,-,4.6,1,17,-,-,-
"밤, 단택, 삶은것",150,61.8,3.2,0.2,33.6,-,-,1,29,-,-,-
"밤, 단택, 구운것",187,51.9,3.8,0.1,42.5,-,7.8,1,14,-,-,-
"밤, 대보, 생것",146,62.9,2.9,0.1,33.3,-,3.8,1,9,-,-,-
"밤, 대보, 삶은것",155,60.8,3,0.1,35.2,-,5.6,1,61,-,-,-
"밤, 대보, 구운것",181,53.8,3.6,0.1,41.2,-,6,1,24,-,-,-
"밤, 옥광, 생것",147,62.7,2.9,0.1,33.5,-,5.2,1,2,-,-,-
"밤, 옥광, 삶은것",154,60.7,3.1,0.1,35,-,-,1,30,-,-,-
"밤, 이평, 생것",157,60.1,3.5,0.1,35.4,-,4.8,2,3,-,-,-
"밤, 이평, 삶은것",155,60.6,3.7,0.2,34.4,-,-,1,29,-,-,-
"밤, 축파, 생것",141,64.2,2.8,0.1,32.1,-,4.2,1,0,-,-,-
"밤, 축파, 삶은것",138,65,2.5,0.1,31.6,-,5.2,1,0,-,-,-
"밤, 축파, 구운것",185,52.9,3.5,0.1,42.2,-,6.3,1,10,-,-,-
"밤, 구운것",206,47.8,4.65,0.68,45.36,7.75,7.5,2,0,4128,0,0
"보리밥 열매, 말린것",354,9.8,18.5,1.3,68.5,-,-,-,0,-,-,-
"브라질너트, 말린것",659,3.42,14.32,67.1,11.74,2.33,7.5,3,0.7,15731,0,-
"브라질너트, 볶은것",669,2.8,14.9,69.1,9.6,-2.3,7.2,78,0,-16320,0,-
"삼씨, 말린것",463,5.9,29.5,27.9,31.3,2.2,22.7,2,Tr,-,0,-
"수박씨, 말린것",451,8.1,19.3,22.9,47.2,-,-,-,0,-,-,-
"수박씨, 조미, 볶은것",546,5.9,29.6,46.4,13.4,-,7.1,580,Tr,-33280,0,-
"아마씨, 볶은것",564,0.3,21.9,43.5,30.5,-,24,70,0,23290,2,-
"아몬드, 말린것",581,3.4,23.44,49.96,20.09,6.82,14.5,6,0,20253,0,0.03
"아몬드, 볶은것",594,1.7,23.45,51.29,20.49,4.28,11.3,2,0,19928,0,0.04
"아몬드, 조미, 볶은것",568,1.5,25.74,46.61,21.82,5.82,9.6,549,0,22154,0,0.06
"연씨, 미숙, 생것",85,77.5,5.9,0.5,14.9,-,2.6,2,27,-6771,0,-
"은행, 생것",203,49.6,4.69,1.53,42.78,2.95,2.2,1,16.89,4083,0,0.05
"은행, 삶은것",186,54.5,4.31,1.86,38.25,1.91,3.5,1,7.06,3934,0,0.06
"은행, 볶은것",221,45.7,5,2.05,45.76,3.33,4.3,0,10.08,4714,0,0.07
"잣, 생것",630,3.3,15.96,59.28,19.38,1.5,4.1,1,0,15806,0,3.98
"잣, 볶은것",708,0.5,17.6,75,4.7,-,-,11,0,-,-,-
잣두부,78,83.6,7.5,4.3,4,-,-,34,0,-,-,-
잣죽,64,87.1,1.45,3.06,7.9,0.12,3.1,160,0.03,1225,0,0.51
"참깨, 검정깨, 말린것",549,2.7,20.85,44.12,26.45,0,22.4,0,0,17429,0,0.04
"참깨, 검정깨, 볶은것",539,3.3,21.28,42.3,27.42,0,19.3,1,0,17338,0,0.05
"참깨, 흰깨, 말린것",556,2.4,25.41,45.31,21.77,0,14.9,4,0.68,21383,0,0.05
"참깨, 흰깨, 볶은것",557,2.6,25.96,45.11,21.83,0,14.1,2,0,21597,0,0.06
"참깨 과자, 엿강정",538,4.4,15,32.9,45.4,-,-,81,0,-,-,-
참깨죽,38,91.6,1,1.2,5.9,-,-,120,0,-,-,-
"치아씨, 말린것",486,5.8,16.54,30.74,42.12,-,34.4,16,1.6,19486,0,0.14
"캐슈넛, 조미, 볶은것",576,3.2,19.8,47.6,26.7,-5.3,6.7,220,0,21800,0,-
